RESPONDENT_ID,StartDate,EndDate,RecordedDate,Status,Progress,durationinseconds,Finished,IPAddress,ResponseId,LocationLatitude,LocationLongitude,Meta_Info_Browser,Meta_Info_Version,Meta_Info_Operating_System,Meta_Info_Resolution,DistributionChannel,UserLanguage,RelevantIDDuplicate,RelevantIDDuplicateScore,RelevantIDFraudScore,Q_RelevantIDLastStartDate,SC0,consent,pre_informed,pre_trust_1,pre_trust_2,pre_trust_3,pre_trust_4,pre_trust_5,pre_trust_6,pre_learning_1,pre_learning_2,pre_risk_1,pre_risk_2,Media_use_1,Media_use_2,Media_use_3,Media_use_4,Media_use_5,Media_use_6,Media_use_7,Film_Clip_Instructio,source_blkwo_bright_1,source_blkwo_bright_2,source_blkwo_bright_3,source_blkwo_bright_4,source_blkwo_bright_5,source_blkwo_bright_6,view_blkwo_bright_1,view_blkwo_bright_2,view_blkwo_bright_3,source_blkwo_stancil_1,source_blkwo_stancil_2,source_blkwo_stancil_3,source_blkwo_stancil_4,source_blkwo_stancil_5,source_blkwo_stancil_6,view_blkwo_stancil_1,view_blkwo_stancil_2,view_blkwo_stancil_3,source_blkman_lyles_1,source_blkman_lyles_2,source_blkman_lyles_3,source_blkman_lyles_4,source_blkman_lyles_5,source_blkman_lyles_6,view_blkman_lyles_1,view_blkman_lyles_2,view_blkman_lyles_3,source_blkma_pyr_1,source_blkma_pyr_2,source_blkma_pyr_3,source_blkma_pyr_4,source_blkma_pyr_5,source_blkma_pyr_6,view_blkma_pyronneau_1,view_blkma_pyronneau_2,view_blkma_pyronneau_3,source_whtwo_Behrman_1,source_whtwo_Behrman_2,source_whtwo_Behrman_3,source_whtwo_Behrman_4,source_whtwo_Behrman_5,source_whtwo_Behrman_6,view_whtwo_behrman_1,view_whtwo_behrman_2,view_whtwo_behrman_3,source_whtwo_gallagh_1,source_whtwo_gallagh_2,source_whtwo_gallagh_3,source_whtwo_gallagh_4,source_whtwo_gallagh_5,source_whtwo_gallagh_6,view_whtwo_gallagher_1,view_whtwo_gallagher_2,view_whtwo_gallagher_3,source_whtman_gansky_1,source_whtman_gansky_2,source_whtman_gansky_3,source_whtman_gansky_4,source_whtman_gansky_5,source_whtman_gansky_6,view_whtman_gansky_1,view_whtman_gansky_2,view_whtman_gansky_3,source_whtman_keatin_1,source_whtman_keatin_2,source_whtman_keatin_3,source_whtman_keatin_4,source_whtman_keatin_5,source_whtman_keatin_6,view_whtman_keating_1,view_whtman_keating_2,view_whtman_keating_3,transport_david_1,transport_david_2,transport_david_3,identification_david_1,identification_david_2,identification_david_3,identification_david_4,identification_david_5,post_knowledge_david_1,post_knowledge_david_2,post_knowledge_david_3,transport_ruthie_1,transport_ruthie_2,transport_ruthie_3,identification_ruthie_1,identification_ruthie_2,identification_ruthie_3,identification_ruthie_4,identification_ruthie_5,post_knowledge_ruthie_1,post_knowledge_ruthie_2,post_knowledge_ruthie_3,post_interested,post_questions,post_interest_1,post_interest_2,post_interest_3,post_risk_1,post_risk_2,race_film_1,race_film_2,race_film_3,race_film_4,moralgrand_prestige_1,moralgrand_prestige_2,moralgrand_prestige_3,moralgrand_prestige_4,needtobelong_1,needtobelong_2,needtobelong_3,needtobelong_4,needtobelong_5,Racial_Thermometer_1,Racial_Thermometer_2,Racial_Thermometer_3,Racial_Thermometer_4,Racial_Thermometer_5,Racial_Thermometer_6,Racial_Thermometer_7,Racial_Thermometer_8,Racial_Thermometer_9,Racial_Thermometer_10,science_major,science_experience_1,science_experience_2,science_experience_3,science_experience_4,science_experience_99,science_experience_2_TEXT,science_experience_4_TEXT,born_again,recall,open_ended_TEXT,gender,age,zip,region,ethnicity,hispanic,children,division,education,employment,familial_origin,home,income,licensed_driver,marital,military_status,msa,neighborhood,political_ideology,political_party_preference,religiosity,religious_identity,sexual_orientation,state,voter_registration_usa,BLKWO_Bright_Ruthie_Science,BLKWO_Bright_Ruthie_Culture,BLKWO_Bright_David_Science,BLKWO_Bright_David_Culture,BLKWO_Stancil_Ruthie_Culture,BLKWO_Stancil_David_Science,BLKWO_Stancil_David_Culture,BLKWO_Stancil_Ruthie_Science,BLKMAN_Lyles_Ruthie_Science,BLKMAN_Lyles_Ruthie_Culture,BLKMAN_Lyles_David_Science,BLKMAN_Lyles_David_Culture,BLKMAN_Pyronneau_David_Science,BLKMAN_PYRONNEAU_Ruthie_Culture,BLKMAN_PYRONNEAU_Ruthie_Science,BLKMAN_PYRONNEAU_David_Culture,WHTMAN_Keating_David_Culture,WHTMAN_Keating_Ruthie_Culture,WHTMAN_Keating_Ruthie_Science,WHTMAN_Keating_David_Science,WHTMAN_Gansky_Ruthie_Science,WHTMAN_Gansky_Ruthie_Culture,WHTMAN_Gansky_David_Culture,WHTMAN_Gansky_David_Science,WHTWO_Gallagher_Ruthie_Science,WHTWO_Gallagher_Ruthie_Culture,WHTWO_Gallagher_David_Science,WHTWO_Gallagher_David_Culture,WHTWO_Behrman_David_Culture,WHTWO_Behrman_Ruthie_Science,WHTWO_Behrman_Ruthie_Culture,WHTWO_Behrman_David_Science,Zdurationinseconds,duration_exclude,media_use,pre_learning,pre_riskbenefit,trust_all,source_blkwo_bright_warm,source_blkwo_bright_expert,view_blkwo_bright,source_blkwo_stancil_warm,source_blkwo_stancil_expert,view_blkwo_stancil,source_blkman_lyles_warm,source_blkman_lyles_expert,view_blkman_lyles,source_blkman_pyr_warm,source_blkman_pyr_expert,view_blkman_pyr,source_whtwo_beh_warm,source_whtwo_beh_expert,view_whtwo_beh,source_whtwo_gal_warm,source_whtwo_gal_expert,view_whtwo_gal,source_whtman_gansky_warm,source_whtman_gansky_expert,view_whtman_gansk,source_whtman_keat_warm,source_whtman_keat_expert,view_whtman_keat,transport_david,identification_david,transport_ruthie,identification_ruthie,post_interest_all,post_riskbenefit,race_film_all,moral_all,need_all,postknowledge_david_1_scored,postknowledge_david_2_scored,postknowledge_david_3_scored,david_knowledge_score,postknowledge_ruthie_1_scored,postknowledge_ruthie_2_scored,postknowledge_ruthie_3_scored,ruthie_knowledge_score,nonmale,female,ethnicity_white,ethnicity_black,poli3,science_experience_score,condition,alb,sci_gend_f,sci_race_blk,intro_sci,warm,expert,Zruthie_knowledge_score,Zdavid_knowledge_score,knowledge
iP1d3fb98785bed29e,12/22/2022 16:04:56,12/22/2022 16:21:20,12/22/2022 16:21:20,0,100,983,1,198.179.108.195,R_12nG3BW93g99gX4,42.1471,-75.8816,Chrome,106.0.5249.208,Android 9,800x1280,anonymous,EN, ,0,0,10/14/1582 0:00:00,42,1,2,3,2,3,2,1,3,6,5,4,6,2,2,1,1,1,1,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,5,6,5,5,6,7,7, , , , , , , , , , , , , , , , , , ,7,7,6,5,7,2,4,1,2,2,-2, , , , , , , , , , , ,4,5,7,6,7,5,6,5,5,4,5,4,4,3,4,2,3,1,2,2,80,70,60,20,80,40,80,40,60,0,0,1, , , , ,-99,-99,0,7,-99,1,65,13901,1,1,2,2,2,6,3,3,1,3,2,1,3,960,1,4,2,4,1,1,NY,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , ,-.253411815193582,1,1.71428571428571,5.5,5,2.33333333333333, , , , , , , , , , , , , , , ,5.66666666666667,5.33333333333333,6.66666666666667, , , , , , ,6.66666666666667,3.8, , ,6.66666666666667,5.5,4.75,3.75,2,1,1,1,3, , , , ,0,0,1,0,2,1,21,0,1,0,1,5.66666666666667,5.33333333333333, ,.820640847587717,.820640847587717
iP1d4a3bfc38f825e9,12/21/2022 11:54:44,12/21/2022 12:16:19,12/21/2022 12:16:20,0,100,1295,1,108.204.99.76,R_2gxGF6SDXvzAO1b,29.7805,-95.5129,Chrome,102.0.5005.125,Android 12,360x760,anonymous,EN, ,0,0,10/14/1582 0:00:00,55,1,3,4,2,5,3,1,1,6,7,7,7,5,1,1,2,2,3,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,6,5,4,3,4,2,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,7,5,5,6,6,5,5,-1,2,2,5,2,7,7,5,7,6,5,7,4,7,5,4,4,5,4,4,2,2,3,70,60,70,30,70,60,60,80,40,30,0,1, , , ,1,-99,-99,0,-99,Extremely interesting and compelling. Very well done and a surprise ending that was also very humane,1,71,77057,3,1,2,2,7,6,3,3,4,9,1,3,1,3362,1,3,1,3,5,1,TX,1, , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , ,-.174306054202801,1,2.57142857142857,6.5,7,2.66666666666667, , , , , , , , , , , , , , , ,5.33333333333333,3.66666666666667,5.33333333333333, , , , , , , , ,5.66666666666667,5.4,6.33333333333333,6.5,5.75,4.5,3, , , , ,0,1,1,2,0,0,1,0,1,1,17,1,1,0,1,5.33333333333333,3.66666666666667,-.667059981365215, ,-.667059981365215
iP1d7dd4faca3a51e6,12/23/2022 20:04:32,12/23/2022 20:23:21,12/23/2022 20:23:21,0,100,1128,1,24.126.12.214,R_6fnFdvHA5QyLOud,39.2869,-76.6416,Chrome,106.0.0.0,Android 12,385x854,anonymous,EN, ,0,0,10/14/1582 0:00:00,38,1,1,3,3,4,3,3,3,4,6,5,6,1,1,1,1,2,2,3,4, , , , , , , , , ,6,6,6,6,6,5,4,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,4,7,5,5,5,3,2,2,99, , , , , , , , , , , ,2,3,5,5,5,5,6,7,7,7,7,7,6,5,7,5,4,4,5,3,100,80,80,60,80,90,100,90,100,30,2, , , , ,1,-99,-99,0,2,None,2,64,19711,3,2,2,2,5,3,3,98,1,2,1,4,1,6162,3,4,2,6,1,1,DE,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,-.216647919861328,1,1.57142857142857,5,5.5,3.16666666666667, , , , , , , , , , , , , , , , , , , , , , , , ,4.33333333333333,5, , ,5,5.5,7,6.25,4.2,1,1,0,2, , , , ,1,1,0,1,2, ,6,0,1,1,1,0,0, ,-.39435464854896,-.39435464854896
iP1d7e4565a8abf22b,12/23/2022 10:26:58,12/23/2022 10:52:55,12/23/2022 10:52:56,0,100,1557,1,172.58.181.148,R_2QKz4rJ5zNLH113,32.7212,-96.6765,Chrome,108.0.0.0,Android 11,384x854,anonymous,EN, ,0,0,10/14/1582 0:00:00,56,1,3,3,3,4,2,2,1,6,5,7,7,2,3,3,3,2,1,4,4, , , , , , , , , ,6,6,6,5,6,6,6,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,7,7,7,3,3,4,4,2,2,2,5,5,7,7,6,7,7,7,7,7,7,5,6,6,7,5,5,3,1,4,90,90,90,60,70,90,90,90,80,70,0,1, , , , ,-99,-99,1,2,When you ask the question about Ruthie and her parents you ask how they felt and I thought you should be asking how the parents felt or how Ruthy felt not them as a group because I'm sure Ruthie felt different than everyone else in the documentary,1,52,75023,3,2,2,1,7,6,1,4,4,7,1,3,1,1922,2,6,6,7,1,1,TX,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , ,-.107877498499004,1,2.57142857142857,5.5,7,2.5, , , , , , , , , , , , , , , , , , , , , , , , , , ,6.66666666666667,4.2,6.66666666666667,7,7,6,3.6, , , , ,1,1,1,3,0,0,0,1,3,1,8,1,1,1,0,0,0,.578654441666222, ,.578654441666222
iP1dc2e92f46b68b2f,12/22/2022 3:57:43,12/22/2022 4:13:10,12/22/2022 4:13:11,0,100,927,1,47.216.148.161,R_3fNPXxHoEdNGJ9J,35.9843,-77.9595,Safari iPhone,15.6.1,iPhone,428x926,anonymous,EN, ,0,0,10/14/1582 0:00:00,48,1,4,3,3,2,2,4,2,4,6,3,6,2,4,2,2,4,3,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,5,1,6,6,5,6,6,6, , , , , , , , , , , , , , , , , , ,5,5,4,6,6,4,5,6,2,1,1, , , , , , , , , , , ,4,1,5,5,6,5,5,6,6,5,5,5,6,5,6,3,4,3,3,4,100,30,30,30,70,50,50,50,30,30,0,1, , , , ,-99,-99,1,7,I’m just glad you made the video not only educational but also appealing to any viewer. thank you.,1,22,27604,3,2,2,2,5,2,1,98,1,2,2,1,1,6640,1,4,4,7,1,1,NC,2, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , ,-.267610285115004,1,2.85714285714286,5,4.5,2.66666666666667, , , , , , , , , , , , , , , ,4,5.66666666666667,6, , , , , , ,4.66666666666667,5.4, , ,5.33333333333333,5,5.5,5.5,3.4,1,1,0,2, , , , ,0,0,0,1,2,1,21,0,1,0,1,4,5.66666666666667, ,-.39435464854896,-.39435464854896
iP1e4a916bbb8108cf,12/26/2022 1:00:51,12/26/2022 1:33:28,12/26/2022 1:33:28,0,100,1956,1,52.25.137.137,R_6hFbI7T5SvQF1mh,45.8234,-119.7257,Safari iPhone,Unknown,iPhone,414x896,anonymous,EN, ,0,25,10/14/1582 0:00:00,48,1,2,3,3,3,3,2,3,5,5,7,7,2,2,1,1,2,1,2,4, , , , , , , , , , , , , , , , , , ,5,4,5,1,2,3,3,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,6,4,5,5,4,3,1,2,2,2,5,4,6,6,6,7,7,6,6,5,5,6,4,3,5,3,4,5,2,3,60,80,70,50,60,60,70,60,80,30,0, , , , ,1,-99,-99,0,1,It was interesting to me. I didn't know that Albinism could cause poor vision. It amazed me how well she could shoot hoops if her vision was bad. I wonder if she sees things better if they are farther away or if all distances are about the same visually. I was surprised that she said she like having the condition. Maybe because she was treated differently for the better than the other kids in school. I wonder if she will have the same opinion when she becomes a teenager and starts dating. Kids can be so cruel.,2,57,63960,2,1,2,2,4,5,8,4,4,1,1,3,1, ,3,4,4,4,1,1,MO,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,-.00671340030887052,1,1.57142857142857,5,7,2.83333333333333, , , , , , ,4.66666666666667,2,4, , , , , , , , , , , , , , , , , ,3.66666666666667,3.6,6,7,5.5,4.5,3.4, , , , ,1,1,1,3,1,1,1,0,2, ,10,1,0,1,0,4.66666666666667,2,.578654441666222, ,.578654441666222
iP1e65f67194662646,12/24/2022 9:41:00,12/24/2022 10:00:01,12/24/2022 10:00:02,0,100,1141,1,71.10.145.224,R_2QL1QVqMARe6NWK,43.6381,-84.2029,Chrome,108.0.0.0,Android 12,360x780,anonymous,EN, ,0,0,10/14/1582 0:00:00,53,1,2,3,3,3,3,1,1,7,6,4,5,3,3,3,4,3,4,3,4, , , , , , , , , ,5,5,5,4,6,5,4,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,3,5,5,6,6,5,1,1,-2, , , , , , , , , , , ,2,2,5,5,5,6,6,5,4,4,5,6,5,5,6,2,3,3,2,2,70,80,90,70,70,80,80,80,80,80,0,1, , , , ,-99,-99,0,1,-99,2,40,48640,2,1,2,1,3,5,4,4,4,5,1,3,1,6960,2,4,4,4,99,1,MI,1, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,-.213351846486712,1,3.28571428571429,6.5,4.5,2.33333333333333, , , , , , , , , , , , , , , , , , , , , , , , ,4,5.4, , ,5,6,4.5,5.5,2.4,1,1,1,3, , , , ,1,1,1,0,2,1,6,0,1,1,1,0,0, ,.820640847587717,.820640847587717
iP1e7b615979c5026c,12/26/2022 21:54:35,12/26/2022 22:07:58,12/26/2022 22:07:58,0,100,803,1,24.147.118.125,R_2fiDZjzXZeJIDVI,41.7803,-72.618,Chrome,108.0.0.0,Android 13,384x854,anonymous,EN,true,100,0,12/27/2022 4:50:01,49,1,2,2,3,2,2,3,3,4,5,4,3,3,3,4,4,3,3,3,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,4,2,0,4,4,3,2, , , , , , , , , , , , , , , , , , , , ,2,2,2,4,3,4,3,4,2,1,1,2,1,4,4,4,4,4,4,4,5,5,4,5,5,4,2,2,3,3,3,30,40,40,40,60,60,70,60,40,30,0,1, , ,1, ,-99,-99,0,3,-99,2,60,6108,1,2,2,2,1,5,3,6,4,3,1,2,2,3280,2,3,2,7,1,5,CT,2, , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,-.299049754226725,1,3.28571428571429,4.5,3.5,2.5, , , , , , , , , , , , , , , , , , ,3.66666666666667,2,3, , , , , ,2,3.6,4,4,4.5,4.5,2.6, , , , ,1,1,1,3,1,1,0,1,1,2,27,1,0,0,1,3.66666666666667,2,.578654441666222, ,.578654441666222
iP1e8f6d010db851e5,12/23/2022 14:57:08,12/23/2022 15:19:54,12/23/2022 15:19:55,0,100,1366,1,173.63.213.33,R_dgPHVEchYsykXtf,40.8949,-74.011,Chrome,108.0.0.0,Android 10,854x534,anonymous,EN, ,0,0,10/14/1582 0:00:00,59,1,1,5,4,2,1,1,2,6,6,7,7,4,2,4,3,5,4,4,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,4,4,5,5,5,6,7,7,5,5,5,6,6,6,6,4,2,2,-1, , , , , , , , , , , ,3,3,5,6,6,7,7,4,6,5,5,6,6,5,6,1,3,3,1,1,10,70,40,50,80,60,100,30,50,40,0, , , , ,1,-99,-99,0,6,It's good to see science has advanced this far.,1,64,7601,1,1,2,2,2,4,3,3;4,1,1,2,1,3,5602,1,4,2,4,1,1,NJ,1, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , ,-.156304422695284,1,3.71428571428571,6,7,2.5, , , , , , , , , , , , , , , , , , , , , ,4.66666666666667,5,6.66666666666667,5,5.6, , ,5.66666666666667,7,5,5.75,1.8,1,1,1,3, , , , ,0,0,1,0,2, ,29,0,0,0,0,4.66666666666667,5, ,.820640847587717,.820640847587717
iP1eacd1b88dccc09d,12/27/2022 10:08:31,12/27/2022 10:26:55,12/27/2022 10:26:55,0,100,1103,1,71.45.96.46,R_2eWOk0wLRffwZVh,33.5433,-86.7524,Chrome,108.0.0.0,Android 12,385x854,anonymous,EN,true,100,10,12/27/2022 15:45:37,55,1,2,4,4,3,3,3,3,7,7,5,7,2,3,1,1,4,4,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,5,6,6,5,7,7,7, , , , , , , , , , , ,5,7,7,4,7,7,7,3,1,2,1,5,1,7,5,6,7,5,6,7,7,7,7,7,6,7,4,2,1,2,3,100,30,60,10,70,50,90,70,0,10,2, , , , ,1,-99,-99,0,6,-99,2,29,35215,3,2,2,1,6,2,4,4,3,3,1,3,1,1000,1,4,3,5,99,1,AL,1, , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , ,-.22298652250482,1,2.42857142857143,7,6,3.33333333333333, , , , , , , , , , , , , , , , , , , , , ,5.66666666666667,5.66666666666667,7, , ,6.33333333333333,5.6,6,6,6.75,6.75,2.4, , , , ,1,1,1,3,1,1,0,1,2, ,26,1,0,0,1,5.66666666666667,5.66666666666667,.578654441666222, ,.578654441666222
iP1ed76e4b8fb96559,12/24/2022 12:38:29,12/24/2022 12:58:17,12/24/2022 12:58:17,0,100,1188,1,74.88.76.223,R_BA2SJhMJWtDr9CN,40.847,-73.8616,Chrome,108.0.0.0,Android 12,385x854,anonymous,EN, ,0,0,10/14/1582 0:00:00,66,1,3,4,4,4,4,4,3,7,7,6,7,3,4,4,4,4,4,4,4,6,6,6,6,6,6,7,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,7,7,6,6,7,7,3,2,-1,2,5,3,7,6,7,7,7,7,7,7,7,7,7,6,7,4,4,3,2,2,70,70,80,80,100,70,70,100,90,70,2, , , , ,1,-99,-99,1,3,Great survey,1,42,10467,1,2,2,2,2,2,1,2,1,1,2,1,1,5602,1,6,2,7,1,1,NY,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,-.201435273516947,1,3.85714285714286,7,6.5,3.83333333333333,6,6,7,6,6,7, , , , , , , , , , , , , , , , , , , , ,6.66666666666667,5.8,6.66666666666667,7,7,6.75,3, , , , ,1,0,1,2,0,0,0,1,3, ,2,1,1,1,0,6,6,-.667059981365215, ,-.667059981365215
iP1f1bc321ec66498b,12/23/2022 10:48:09,12/23/2022 11:10:22,12/23/2022 11:10:22,0,100,1332,1,216.211.145.242,R_cSV7x0c8pVrMb4d,37.9227,-83.261,Chrome iPhone,108.0.5359.112,iPhone,390x844,anonymous,EN, ,0,0,10/14/1582 0:00:00,35,1,1,2,2,2,1,2,1,2,3,4,4,1,1,1,1,1,1,1,4, , , , , , , , , , , , , , , , , , ,4,4,4,4,5,5,6,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,4,5,4,4,5,2,2,99,1,1,2,4,4,2,4,5,5,4,5,5,6,7,5,5,2,2,1,2,2,70,70,30,70,50,80,80,70,60,40,0, , , , ,1,-99,-99,1,1,-99,2,51,41332,3,1,2,2,6,6,8,4,4,1,1,3,1, ,3,4,6,6,1,1,KY,1, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,-.164924922290433,1,1,2.5,4,1.66666666666667, , , , , , ,4,4.66666666666667,6, , , , , , , , , , , , , , , , , ,4.33333333333333,4,3.33333333333333,4.5,4.75,5.75,1.8, , , , ,1,0,1,2,1,1,1,0,2, ,10,1,0,1,0,4,4.66666666666667,-.667059981365215, ,-.667059981365215
iP1f1e21405ee3f8d3,12/20/2022 4:56:42,12/20/2022 5:17:21,12/20/2022 5:17:22,0,100,1239,1,68.249.178.0,R_3CQ5Wi05VK1k6mx,35.2916,-80.8201,Chrome,81.0.4044.138,Android 4.4.2,1024x600,anonymous,EN,true,100,10,12/20/2022 11:50:02,41,1,3,4,4,4,3,1,1,5,6,2,6,4,2,1,2,1,1,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,5,6,6,6,6,7,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,6,5,7,7,7,7,4,-1,2,1, , , , , , , , , , , ,2,4,6,5,4,6,7,7,6,4,6,5,5,4,6,2,1,1,1,2,70,40,90,0,100,90,70,90,70,80,0, , , , ,1,-99,-99,0,4,I enjoyed knowing more about sickle cell anemia and how gene editing can help improve the lives of those suffering with it.,2,56,28213,3,2,2,2,5,3,2,98,8,1,2,1,1,1520,1,1,1,4,98,1,NC,1, , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , ,-.188504524124223,1,1.85714285714286,5.5,4,2.83333333333333, , , , , , , , , ,5.66666666666667,6,6.33333333333333, , , , , , , , , , , , ,5.66666666666667,6.4, , ,5,6.5,5.75,5,1.4,0,1,0,1, , , , ,1,1,0,1,1, ,15,0,0,1,0,5.66666666666667,6, ,-1.60935014468564,-1.60935014468564
iP1f2b42d54a06bbae,12/21/2022 11:56:05,12/21/2022 12:07:56,12/21/2022 12:07:57,0,100,710,1,24.49.50.169,R_2WZ4B03ReRMtg9U,39.6614,-77.6915,Chrome,107.0.0.0,Android 12,360x760,anonymous,EN,true,100,0,12/21/2022 18:40:12,37,1,3,3,2,3,3,2,2,3,3,2,2,1,4,3,2,2,3,1,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6,5,1,5,6,6,4,3,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,3,3,1,4,5,2,6,-1,1,1,2,3,3,4,4,3,5,3,2,3,3,4,4,2,3,3,2,2,2,3,60,50,50,50,90,90,80,70,60,60,0, , , , ,1,-99,-99,0,8,-99,1,23,21740,3,1,2,2,5,2,1,3,4,4,1,1,1,8872,1,4,99,1,1,1,MD,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,-.322629356060516,1,2.28571428571429,3,2,2.5, , , , , , , , , , , , ,4,5.66666666666667,4, , , , , , , , , , , ,3.33333333333333,3.6,3.66666666666667,4,2.75,3.25,2.4, , , , ,0,1,1,2,0,0,1,0,2, ,20,1,1,0,1,4,5.66666666666667,-.667059981365215, ,-.667059981365215
iP1f3c1e5bb72c1265,12/22/2022 20:30:14,12/22/2022 20:45:29,12/22/2022 20:45:29,0,100,914,1,172.56.161.225,R_2Xmp8f7F39tCkEs,40.7623,-73.8724,Chrome,92.0.4515.166,Android 12,385x854,anonymous,EN,true,100,0,12/23/2022 3:28:39,54,1,1,1,1,1,1,1,1,5,5,4,5,2,1,2,2,2,2,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5,5,5,6,5,5,7,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,7,7,5,7,6,5,1,99,99,99,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,1,3,3,100,50,80,90,100,80,100,90,70,80,2, , , , ,1,-99,-99,1,8,None,2,59,10457,1,2,2,2,2,2,7,2,1,1,1,1,1,5602,1,1,1,7,1,1,NY,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , ,-.27090635848962,1,1.85714285714286,5,4.5,1, , , , , , , , , , , , ,5,5.33333333333333,7, , , , , , , , , , , ,7,4.8,5,5,5,5,2.8, , , , ,0,0,0,0,1,1,0,1,1, ,20,1,1,0,1,5,5.33333333333333,-3.15848882742809, ,-3.15848882742809
iP1f4a10b5acc0c806,12/23/2022 20:00:24,12/23/2022 20:14:38,12/23/2022 20:14:39,0,100,853,1,174.240.176.75,R_3svUbPlasIZtRGG,33.4475,-112.0866,Chrome,105.0.0.0,Android 11,360x720,anonymous,EN, ,0,0,10/14/1582 0:00:00,71,1,5,5,5,5,5,5,5,7,7,4,7,5,5,5,5,5,5,5,4, , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,5,6,5,4,6,7,7,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7,7,7,7,7,7,7,7,1,2,-1, , , , , , , , , , , ,5,4,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,100,100,100,100,100,90,100,90,100,100,0,1, , , ,1,-99,-99,0,3,It's great,1,62,85225,4,1,2, ,8,2,3, , ,1, , , ,6200, ,4,1, ,1, ,AZ,1, , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,-.286372548939741,1,5,7,5.5,5, , , , , , , , , ,5,5,7, , , , , , , , , , , , ,7,7, , ,7,7,7,7,5,1,1,1,3, , , , ,0,0,1,0,2,1,16,0,0,1,1,5,5, ,.820640847587717,.820640847587717
